0	0
2.47	0
3.2	1.88
2.56	0
3.8	0.86
3.86	0.42
0	0.63
0	0
0	1.37
0	0.63
3.29	1.81
0	0.91
3.43	1.59
3.91	0
0	1.69
0	0.28
0	0
0	0
3.14	1.89
3.92	0
2.99	0
3.17	0
3.33	1.65
0	0
3.37	0
0	0
3.91	0
0	0
3.26	1.86
3.92	0.19
1.09	1.93
3.88	0
0	0
0	0
0	0
3.74	1.28
3.73	1.29
0.23	1.9
3.9	0
3.81	0
0	0
3.54	1.53
0	0
1.94	0
3.88	0
3.09	0
0	0
3.27	1.76
3.88	0
3.88	0
3.29	1.73
3.91	0
0	0.8
0	0
3.74	1.29
0	1.37
3.69	1.25
0	1.07
0	0
3.86	0
0	0
3.91	0
0	0.55
0	1.48
0	1.49
0	1.43
3.76	1.3
0	0
3.44	1.58
3.87	0.53
0	1.76
0.64	0
0	0
0	0
3.91	0
0	0
0	0.79
0	0
2.52	1.96
0	0
2.92	0
0	1.61
0	1.13
3.31	1.72
"delay,correlation"	
highshift: (milli*1000)0	
highr: (*1000)288	
3.91	0
0	0
3.88	0.04
0.18	1.88
3.06	1.91
0	1.88
3.83	0.83
0	0
0	1.52
0.73	0
3.87	0.34
0	0
0	1.09
0	0
3.32	1.74
0.52	0
0	0
3.85	0
0	0
0	0
3.88	0.52
3.79	0.99
0	0
0	0
0	1.23
3.89	0
3.9	0
0	0
3.84	0.53
2.31	1.94
3.83	0.75
1.18	1.92
0	1.66
0	0
0	0.12
0	0
1.83	0
0	0
3.26	1.84
3.91	0
2.56	1.95
3.76	0
0	1.51
0	0
2.03	0
0.91	0
2.36	1.94
0	0
0	0
0	0.61
0	0
0	0
2.18	0
3.78	0.97
0	1.82
3.91	0
3.79	0.54
0	0
0	0
3.27	1.86
2.77	0
0	0
0	1.72
0	0.71
3.29	0
3.92	0
3.86	0.47
0	0
0	0
0	0
3.44	1.56
3.1	0
0.26	0
0	0
3.34	1.68
0	0
0	0
0	0
0	0
3.47	1.56
0	0
0	1.65
1.26	0
0	0
0	0.24
0	0
0	1.3
0	0
0	1.73
0	1.59
3.22	0
0	0
3.75	1.26
0	0
3.62	1.42
3.28	0
3.24	1.87
1.87	0
3.77	1.07
3.9	0
3.02	1.95
0	1.83
0	0
0	0
3.91	0
3.77	0
3.22	1.88
3.47	1.59
3.26	0
0	0
0	0.53
0	1.49
3.3	1.69
0	0
3.81	0
0	0
0	0
0.08	0
1.59	1.96
3.73	0
0	0.74
3.79	0.97
3.92	0
3.73	1.28
0	0
3.78	0
0	0
0	0.19
1.54	1.91
0.58	1.93
3.8	0.92
3.89	0
3.08	1.92
3.25	1.86
3.83	0.68
2.56	1.94
3.82	0.73
3.87	0.05
3.66	1.39
3.84	0.54
3.41	1.58
3.23	1.87
2.6	1.95
0	0.65
0	0
3.03	1.9
3.92	0
0	0
1.52	1.96
0	0
2.86	1.96
3.91	0
3.87	0.25
0.93	1.95
2.8	1.96
0	0
0	0
3.84	0.44
3.8	0.94
0	0
3.92	0
0	0.66
1.72	0
0	0
0	0
0	0.71
0	0.85
0	1.49
0	0.73
0	0
0	0
0	0
1.54	0
3.59	1.45
0	0.33
0	0.67
0	0
0.37	1.92
0	0
3.8	0.83
0	0.53
0	1.44
1.01	0
0	0
3.83	0
0.82	0
0.25	0
0	0
0	0
0	0
0	1.65
0	0
3.9	0
2.32	1.96
0	0
0	0.9
3.21	1.87
0	1.74
3.9	0
3.93	0
0	0
2.52	1.95
0	0
0	0
0	0
0	0
0	0
0	0.28
3.85	0.33
0	0
3.91	0
0	1.53
3.85	0.55
3.86	0
0	0
3.23	1.85
3.87	0.27
1.3	0
3.74	1.19
3.56	1.54
0	1.84
0	1.64
3.16	1.89
0	1.09
0	0
0	1.92
0	1.25
0	0.67
3.25	1.83
3.79	0.93
0	0.87
0	0
3.26	0
3.91	0
0	1.5
0	0
1.46	0
0	1.49
0.28	0
3.91	0
3.91	0
0	0
0	0
0	0
0	0
3.78	1.06
3.64	1.4
0	0
3.91	0
2.95	0
3.87	0.31
0	0
0	0
0	0
0	0
0	0.21
3.43	1.58
0	0.59
0	1.63
0	0.42
0	0.05
0	0
3.17	0
0	0
0	0
2.63	1.94
3.88	0.06
0	0.66
0	1.74
0	0
0	0
0	0
1	1.94
0	0.68
0	0
0	1.57
2.86	1.96
3.29	1.69
0	0
1.4	1.93
0	0
0	0
3.8	0.9
3.83	0.64
0	0
3.84	0.63
2.81	1.96
0	1.24
0	0.8
0	0
0	0
3.89	0
0	0.23
0	0
0	0
0	1.66
0	0.02
0	0.6
1.83	0
0	0
0	0
0.9	1.92
0	0
0.85	0
0	0
0	0
0	1.13
0	1.71
0	0.89
0	0
3.55	1.48
2.14	1.96
3.33	1.68
0	0
3.89	0
0	1.5
0	0
0	0.32
0	0
0	1.84
0.29	0
0	0
0	0
3.25	1.83
3.85	0.62
2.4	1.95
3.49	1.51
0	0
0	0
0	0
3.76	1.15
2.74	1.95
0	1.43
1.95	0
3.6	1.48
0	1.08
0	0
0.26	1.91
3.86	0.13
0	0.56
0	0
3.03	1.97
0	0
3.87	0.12
2.89	1.94
0.2	0
0	0
0	1.65
0	0
0	0
2.97	0
0.02	1.85
0	0
0	0
3.25	1.85
3.86	0.92
3.43	1.6
0	0
3.03	1.88
3.87	0.19
3.07	1.85
0	0
1.56	1.93
3.04	1.96
0.53	1.91
0	0
0	1.28
3.9	0
3.91	0
0	1.35
0.74	1.91
3.87	0.41
3.7	1.35
0	1.79
0	0
3.88	0.01
3.54	1.49
0	0
0	1.68
0	0
0	0
0	1.7
3.42	1.56
3.91	0
3.44	0
2.04	1.93
0	0
0	1.74
3.83	0.66
0	0.56
0	0
0	1.3
0	0
0	1.59
3.91	0
3.86	0
1.99	0
0	0
0	1.51
0	0.79
0	0
0	0
1.69	1.93
0	0
0	0.61
0	0
0	0
0	0
0	0
0	0
0	1.91
3.88	0
3.29	1.72
3.8	0.93
3.05	1.94
3.88	0
0	1.05
2.06	0
0.4	0
0.88	0
0	0
0.96	1.96
3.83	0.68
0	0
0	0
3.88	0
0	0
3.87	0
0	0
0.77	0
1.32	1.95
3.92	0
3.7	0
0	0
0	0
0	0
0	0
0	0.46
0.32	1.91
2.72	1.95
0	1.58
3.94	0
1.25	1.95
0	0
0	0
3.87	0.25
0	1.38
3.87	0.3
0	0
0	0
3.78	1.07
3.84	0.58
3.87	0.07
3.78	1
0	0.32
0	0
3.77	1
3.88	0.06
3.81	0.88
0	0
3.45	1.57
0.16	0
3.87	0.03
0	0
0	0
0	0
1.1	0
1.58	1.92
3.35	0
2.5	1.94
3.87	0
0	1.47
3.31	0
0	1.82
3.92	0
0	0
3.03	1.92
2.41	0
0	0.92
3.71	1.28
0	0
0	0
0	0
0	0
3.96	0
0	0
0	0
0	1.61
0	1.3
0	0.56
0.27	0
0	0
3.87	0.08
0	0
0	1.58
0	0
0	0
0	0
2.43	1.92
0	1.84
3.84	0.72
3.51	0
3.83	0.66
0	0
3.85	0.39
0.18	0
0	0
0	0
0	0.76
3.57	0
0	0.12
3.26	1.79
0	0
0	1.73
2.78	1.95
3.64	1.44
0	0
0	1.71
0	0.81
0	0
1.2	1.95
0	0
0	0.65
0	0
1.66	1.96
0	0.27
0	0
3.75	1.23
0	1.77
2.99	1.95
