0.86,0
0.74,0
0.6,0
0.41,0
0.23,0
0.04,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.01
0,0.02
0,0.03
0,0.05
0,0.08
0,0.13
0,0.16
0.03,0.18
0.23,0.18
0.41,0.18
0.58,0.17
0.73,0.17
0.87,0.13
0.95,0.1
1.02,0.07
1.06,0.04
1.03,0
0.99,0
0.9,0
0.79,0
0.65,0
0.48,0
0.31,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.03
0,0.04
0,0.07
0,0.12
0,0.16
0,0.17
0.15,0.18
0.34,0.12
0.52,0.17
0.69,0.16
0.82,0.15
0.92,0.05
1,0.08
1.03,0.06
1.04,0.02
1.01,0
0.98,0
0.85,0
0.72,0
0.57,0
0.39,0
0.21,0
0.01,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.02
0,0.01
0,0.01
0,0.02
0,0.03
0,0.05
0,0.07
0,0.12
0,0.16
0,0.18
0.15,0.2
0.34,0.18
0.52,0.17
0.69,0.16
0.83,0.14
0.92,0.11
1,0.08
1.03,0.05
1.06,0.01
1,0
0.93,0
0.82,0
0.7,0
0.54,0
0.36,0
0.17,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.03
0,0.04
0,0.06
0,0.1
0,0.14
0,0.17
0.06,0.18
0.28,0.18
0.47,0.18
0.63,0.17
0.77,0.15
0.89,0.12
0.98,0.09
1.03,0.06
1.04,0.01
1.03,0
0.96,0
0.87,0
0.75,0
0.58,0
0.42,0
0.26,0
0.04,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.01
0,0.03
0,0.04
0,0.05
0,0.08
0,0.14
0,0.16
0.01,0.18
0.22,0.18
0.41,0.16
0.57,0.17
0.7,0.16
0.86,0.16
0.95,0.1
1.02,0.08
1.04,0
1.03,0
0.99,0
0.9,0
0.8,0
0.65,0
0.48,0
0.32,0
0.1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.02
0,0.03
0,0.05
0,0.07
0,0.11
0,0.15
0,0.17
0.12,0.18
0.35,0.18
0.52,0.18
0.68,0.16
0.81,0.14
0.93,0.1
1,0.08
1.04,0.05
1.05,0.01
1.03,0
0.93,0
0.83,0
0.69,0
0.54,0
0.34,0
0.17,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.02
0,0.02
0,0.03
0,0.03
0,0.06
0,0.1
0,0.14
0,0.17
0.08,0.18
0.27,0.18
0.46,0.18
0.63,0.16
0.78,0.15
0.89,0.13
0.98,0.1
1.03,0.06
1.04,0.02
1.02,0
0.96,0
0.87,0
0.74,0
0.59,0
0.43,0
0.23,0
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.03
0,0.04
0,0.05
0,0.08
0,0.13
0,0.16
0,0.2
0.12,0.13
0.31,0.2
0.49,0.16
0.65,0.17
0.8,0.15
0.91,0.12
0.97,0.09
1.02,0.06
1.06,0.03
1.02,0
0.96,0
0.87,0
0.74,0
0.6,0
0.43,0
0.23,0
0.04,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.03
0,0.03
0,0.05
0,0.08
0,0.13
0,0.16
0.02,0.18
0.22,0.18
0.4,0.11
0.58,0.18
0.73,0.15
0.85,0.13
0.95,0.14
1.01,0.07
1.05,0.04
1.06,0
0.98,0
0.92,0
0.81,0
0.68,0
0.51,0
0.33,0
0.13,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.02
0,0.04
0,0.05
0,0.06
0,0.11
0,0.15
0,0.17
0.11,0.18
0.3,0.19
0.44,0.18
0.64,0.16
0.78,0.14
0.91,0.08
0.99,0.09
0.95,0.06
1.04,0.02
1.01,0
0.96,0
0.85,0
0.72,0
0.57,0
0.38,0
0.21,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.02
0,0.03
0,0.02
0,0.06
0,0.09
0,0.14
0,0.17
0.04,0.18
0.24,0.18
0.43,0.18
0.6,0.17
0.74,0.15
0.87,0.13
0.97,0.1
1.02,0.06
1.04,0.03
1.03,0
"delay,correlation",
highshift: (milli*1000)-35,
highr: (*1000)966,
0,0
0,0
0,0
0,0
0,0.01
0,0.02
0,0.02
0,0.03
0,0.04
